dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.206065,9.960748,3.611572,6.878561,6.551011,0.000000,0.001246
0.020000,5.344946,9.961049,3.750454,7.009581,6.551011,-0.000000,0.003108
0.020000,5.486446,9.961631,3.891955,7.140602,6.551011,0.000000,0.005143
0.020000,5.630566,9.962530,4.036078,7.271622,6.551011,-0.000000,0.007361
0.020000,5.777303,9.963785,4.182820,7.402642,6.551011,0.000000,0.009768
0.020000,5.926657,9.965437,4.332183,7.533662,6.551011,-0.000000,0.012375
0.020000,6.078626,9.967529,4.484167,7.664682,6.551011,0.000000,0.015188
0.020000,6.233208,9.970109,4.638771,7.795703,6.551011,0.000000,0.018216
0.020000,6.390401,9.973226,4.795995,7.926723,6.551011,0.000000,0.021469
0.020000,6.550203,9.976934,4.955840,8.057743,6.551011,0.000000,0.024955
0.020000,6.712610,9.981288,5.118305,8.188763,6.551011,-0.000000,0.028682
0.020000,6.877617,9.986348,5.283390,8.319784,6.551011,0.000000,0.032660
0.020000,7.045222,9.992177,5.451096,8.450804,6.551011,0.000000,0.036898
0.020000,7.215417,9.998841,5.621422,8.581824,6.551011,-0.000000,0.041406
0.020000,7.388198,10.006410,5.794369,8.712844,6.551011,0.000000,0.046191
0.020000,7.563557,10.014958,5.969936,8.843864,6.551011,-0.000000,0.051265
0.020000,7.741485,10.024564,6.148123,8.974885,6.551011,0.000000,0.056636
0.020000,7.921973,10.035308,6.328931,9.105905,6.551011,0.000000,0.062314
0.020000,8.105010,10.047275,6.512360,9.236925,6.551011,0.000000,0.068307
0.020000,8.290584,10.060556,6.698408,9.367945,6.551011,-0.000000,0.074626
0.020000,8.478680,10.075245,6.887077,9.498965,6.551011,0.000000,0.081279
0.020000,8.669283,10.091438,7.078367,9.629986,6.551011,-0.000000,0.088275
0.020000,8.862374,10.109239,7.272277,9.761006,6.551011,0.000000,0.095623
0.020000,9.057932,10.128753,7.468807,9.892026,6.551011,-0.000000,0.103332
0.020000,9.255936,10.150090,7.667958,10.023046,6.551011,0.000000,0.111410
0.020000,9.456359,10.173366,7.869729,10.154066,6.551011,-0.000000,0.119864
0.020000,9.659174,10.198698,8.074121,10.285087,6.551011,0.000000,0.128702
0.020000,9.863700,10.226120,8.280477,10.350597,3.275505,-163.775266,0.137901
0.020000,10.068322,10.255503,8.487199,10.321557,-1.451971,-236.373809,0.147389
0.020000,10.271431,10.286660,8.692685,10.227008,-4.727476,-163.775266,0.157088
0.020000,10.472000,10.319438,8.895915,10.095988,-6.551011,-91.176723,0.166935
0.020000,10.669652,10.353753,9.096524,9.964967,-6.551011,-0.000000,0.176900
0.020000,10.864373,10.389571,9.294513,9.833947,-6.551011,0.000000,0.186966
0.020000,11.056150,10.426857,9.489882,9.702927,-6.551011,-0.000000,0.197119
0.020000,11.244970,10.465568,9.682630,9.571907,-6.551011,0.000000,0.207343
0.020000,11.430822,10.505660,9.872758,9.440887,-6.551011,0.000000,0.217624
0.020000,11.607012,10.546206,10.060266,9.309866,-6.551011,-0.000000,0.238949
0.020000,11.786019,10.592439,10.245153,9.178846,-6.551011,0.000000,0.266241
0.020000,11.961237,10.642618,10.427420,9.047826,-6.551011,-0.000000,0.291268
0.020000,12.132706,10.696189,10.607066,8.916806,-6.551011,0.000000,0.314047
0.020000,12.300491,10.752628,10.784092,8.785786,-6.551011,0.000000,0.334619
0.020000,12.464677,10.811444,10.958497,8.654765,-6.551011,-0.000000,0.353044
0.020000,12.625365,10.872179,11.130283,8.523745,-6.551011,0.000000,0.369396
0.020000,12.782666,10.934409,11.299447,8.392725,-6.551011,-0.000000,0.383755
0.020000,12.936696,10.997745,11.465992,8.261705,-6.551011,0.000000,0.396208
0.020000,13.087573,11.061830,11.629915,8.130684,-6.551011,0.000000,0.406843
0.020000,13.235416,11.126338,11.791219,7.999664,-6.551011,-0.000000,0.415747
0.020000,13.380340,11.190970,11.949902,7.868644,-6.551011,0.000000,0.423007
0.020000,13.522456,11.255456,12.105965,7.737624,-6.551011,0.000000,0.428706
0.020000,13.661870,11.319551,12.259407,7.606604,-6.551011,-0.000000,0.432924
0.020000,13.798681,11.383033,12.410229,7.475583,-6.551011,0.000000,0.435737
0.020000,13.932982,11.445699,12.558430,7.344563,-6.551011,-0.000000,0.437220
0.020000,14.064855,11.507369,12.704011,7.213543,-6.551011,0.000000,0.437441
0.020000,14.194378,11.567881,12.846972,7.082523,-6.551011,-0.000000,0.436467
0.020000,14.321618,11.627086,12.987312,6.951503,-6.551011,0.000000,0.434362
0.020000,14.446636,11.684856,13.125032,6.820482,-6.551011,0.000000,0.431186
0.020000,14.569482,11.741074,13.260132,6.689462,-6.551011,0.000000,0.426999
0.020000,14.690202,11.795640,13.392611,6.558442,-6.551011,0.000000,0.421857
0.020000,14.808832,11.848462,13.522469,6.427422,-6.551011,0.000000,0.415816
0.020000,14.925400,11.899467,13.649707,6.296401,-6.551011,-0.000000,0.408931
0.020000,15.039928,11.948588,13.774325,6.165381,-6.551011,0.000000,0.401256
0.020000,15.152430,11.995773,13.896323,6.034361,-6.551011,-0.000000,0.392844
0.020000,15.262917,12.040978,14.015700,5.903341,-6.551011,0.000000,0.383748
0.020000,15.371389,12.084172,14.132456,5.772321,-6.551011,-0.000000,0.374022
0.020000,15.477845,12.125332,14.246593,5.641300,-6.551011,0.000000,0.363718
0.020000,15.582276,12.164445,14.358108,5.510280,-6.551011,0.000000,0.352889
0.020000,15.684669,12.201508,14.467004,5.379260,-6.551011,-0.000000,0.341590
0.020000,15.785008,12.236527,14.573279,5.248240,-6.551011,0.000000,0.329873
0.020000,15.883273,12.269515,14.676933,5.117220,-6.551011,-0.000000,0.317792
0.020000,15.979440,12.300495,14.777968,4.986199,-6.551011,0.000000,0.305401
0.020000,16.073483,12.329496,14.876381,4.855179,-6.551011,-0.000000,0.292752
0.020000,16.165374,12.356554,14.972175,4.724159,-6.551011,-0.000000,0.279897
0.020000,16.255085,12.381715,15.065348,4.593139,-6.551011,0.000000,0.266890
0.020000,16.342585,12.405026,15.155900,4.462119,-6.551011,0.000000,0.253781
0.020000,16.427843,12.426545,15.243832,4.331098,-6.551011,0.000000,0.240619
0.020000,16.510827,12.446332,15.329144,4.200078,-6.551011,-0.000000,0.227453
0.020000,16.591508,12.464452,15.411836,4.069058,-6.551011,0.000000,0.214330
0.020000,16.669856,12.480974,15.491906,3.938038,-6.551011,0.000000,0.201294
0.020000,16.745840,12.495971,15.569357,3.807017,-6.551011,0.000000,0.188389
0.020000,16.819433,12.509518,15.644187,3.675997,-6.551011,-0.000000,0.175653
0.020000,16.890609,12.521693,15.716397,3.544977,-6.551011,0.000000,0.163126
0.020000,16.959342,12.532573,15.785986,3.413957,-6.551011,0.000000,0.150843
0.020000,17.025609,12.542240,15.852955,3.282937,-6.551011,-0.000000,0.138837
0.020000,17.089388,12.550773,15.917304,3.151916,-6.551011,0.000000,0.127138
0.020000,17.150661,12.558253,15.979032,3.020896,-6.551011,-0.000000,0.115775
0.020000,17.209410,12.564758,16.038140,2.889876,-6.551011,-0.000000,0.104772
0.020000,17.265618,12.570368,16.094627,2.758856,-6.551011,0.000000,0.094152
0.020000,17.319271,12.575158,16.148494,2.627836,-6.551011,0.000000,0.083937
0.020000,17.370357,12.579205,16.199740,2.496815,-6.551011,0.000000,0.074143
0.020000,17.418866,12.582580,16.248366,2.365795,-6.551011,-0.000000,0.064788
0.020000,17.464787,12.585355,16.294372,2.234775,-6.551011,0.000000,0.055885
0.020000,17.508115,12.587595,16.337757,2.103755,-6.551011,0.000000,0.047447
0.020000,17.548841,12.589367,16.378522,1.972734,-6.551011,-0.000000,0.039483
0.020000,17.586961,12.590730,16.416667,1.841714,-6.551011,0.000000,0.032004
0.020000,17.622471,12.591743,16.452191,1.710694,-6.551011,-0.000000,0.025017
0.020000,17.655366,12.592459,16.485095,1.579674,-6.551011,0.000000,0.018527
0.020000,17.685646,12.592929,16.515378,1.448654,-6.551011,0.000000,0.012541
0.020000,17.713308,12.593201,16.543041,1.317633,-6.551011,-0.000000,0.007063
0.020000,17.738350,12.593315,16.568083,1.186613,-6.551011,0.000000,0.002096
0.020000,17.760772,12.593312,16.590505,1.055593,-6.551011,0.000000,6.280828
0.020000,17.780573,12.593227,16.610307,0.924573,-6.551011,-0.000000,6.276892
0.020000,17.797754,12.593089,16.627488,0.793553,-6.551011,-0.000000,6.273474
0.020000,17.812314,12.592927,16.642049,0.662532,-6.551011,0.000000,6.270575
0.020000,17.824253,12.592762,16.653989,0.531512,-6.551011,0.000000,6.268197
0.020000,17.833572,12.592614,16.663309,0.400492,-6.551011,-0.000000,6.266340
0.020000,17.840271,12.592496,16.670009,0.269472,-6.551011,0.000000,6.265005
0.020000,17.844349,12.592420,16.674088,0.138451,-6.551011,-0.000000,6.264192
0.020000,17.846098,12.592387,16.675838,0.036471,-5.099040,72.598543,6.263843
0.020000,17.846463,12.592380,16.676202,0.000000,-1.823534,163.775266,6.263770
0.020000,17.846463,12.592380,16.676202,0.000000,0.000000,91.176723,6.263770
