dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.024070,7.708162,6.131626,8.050320,-3.067540,-48.247531,5.020699
0.020000,15.076056,7.557483,6.291022,7.969750,-4.028509,-48.048429,5.069426
0.020000,15.134950,7.411480,6.448456,7.871703,-4.902370,-43.693083,5.123144
0.020000,15.201021,7.271038,6.603663,7.760379,-5.566201,-33.191528,5.182140
0.020000,15.274500,7.136987,6.756532,7.643422,-5.847856,-14.082753,5.246539
0.020000,15.355603,7.010031,6.907182,7.532530,-5.544613,15.162158,5.316207
0.020000,15.444581,6.890679,7.056051,7.443434,-4.454769,54.492200,5.390668
0.020000,15.541783,6.779218,7.203942,7.394546,-2.444403,100.518296,5.469047
0.020000,15.647704,6.675737,7.352022,7.404002,0.472797,145.860006,5.550071
0.020000,15.762634,6.580476,7.501298,7.463827,2.991247,125.922507,5.631929
0.020000,15.886228,6.493954,7.652167,7.543446,3.980939,49.484591,5.712347
0.020000,16.017789,6.416528,7.804821,7.632692,4.462290,24.067552,5.789273
0.020000,16.156632,6.348198,7.959567,7.737289,5.229878,38.379405,5.861363
0.020000,16.302112,6.288744,8.116727,7.858006,6.035865,40.299340,5.927969
0.020000,16.453519,6.237865,8.276455,7.986379,6.418609,19.137187,5.988925
0.020000,16.609999,6.195226,8.438639,8.109229,6.142537,-13.803610,6.044350
0.020000,16.770635,6.160439,8.602999,8.217996,5.438330,-35.210320,6.094552
0.020000,16.934524,6.133061,8.769159,8.307992,4.499781,-46.927441,6.139940
0.020000,17.100818,6.112610,8.936706,8.377361,3.468485,-51.564817,6.180962
0.020000,17.268755,6.098581,9.105228,8.426080,2.435923,-51.628109,6.218070
0.020000,17.437664,6.090463,9.274332,8.455212,1.456619,-48.965203,6.251689
0.020000,17.616552,6.086167,9.453272,8.946984,24.588613,1156.599728,6.262871
0.020000,17.803876,6.083089,9.640621,9.367474,21.024504,-178.205462,6.270886
0.020000,17.987404,6.081664,9.824154,9.176630,-9.542207,-1528.335571,6.280210
0.020000,18.167088,6.082064,10.003839,8.984266,-9.618227,-3.800971,0.007692
0.020000,18.342871,6.084451,10.179638,8.789941,-9.716259,-4.901625,0.019744
0.020000,18.514676,6.088978,10.351502,8.593228,-9.835637,-5.968865,0.033234
0.020000,18.682414,6.095787,10.519378,8.393802,-9.971275,-6.781905,0.048221
0.020000,18.845977,6.105010,10.683202,8.191157,-10.132256,-8.049076,0.064774
0.020000,19.005244,6.116768,10.842902,7.985035,-10.306088,-8.691581,0.082970
0.020000,19.160078,6.131168,10.998404,7.775102,-10.496672,-9.529214,0.102891
0.020000,19.310326,6.148303,11.149626,7.561079,-10.701154,-10.224074,0.124628
0.020000,19.455822,6.168247,11.296483,7.342835,-10.912182,-10.551400,0.148272
0.020000,19.596390,6.191055,11.438889,7.120338,-11.124850,-10.633424,0.173915
0.020000,19.731848,6.216759,11.576764,6.893726,-11.330599,-10.287433,0.201648
0.020000,19.862009,6.245365,11.710031,6.663362,-11.518204,-9.380263,0.231552
0.020000,19.986693,6.276848,11.838629,6.429894,-11.673436,-7.761592,0.263695
0.020000,20.105734,6.311157,11.962515,6.194315,-11.778925,-5.274480,0.298123
0.020000,20.218989,6.348209,12.081677,5.958070,-11.812259,-1.666691,0.334852
0.020000,20.326349,6.387890,12.196135,5.722928,-11.757088,2.758545,0.373855
0.020000,20.427754,6.430064,12.305961,5.491260,-11.583405,8.684153,0.415059
0.020000,20.523199,6.474576,12.411275,5.265739,-11.276043,15.368113,0.458328
0.020000,20.612748,6.521263,12.512263,5.049409,-10.816527,22.975821,0.503462
0.020000,20.696529,6.569964,12.609171,4.845388,-10.201032,30.774733,0.550194
0.020000,20.774739,6.620531,12.702305,4.656681,-9.435347,38.284261,0.598188
0.020000,20.847632,6.672837,12.792022,4.485869,-8.540578,44.738417,0.647055
0.020000,20.915502,6.726780,12.878718,4.334808,-7.553093,49.374290,0.696363
0.020000,20.978669,6.782284,12.962807,4.204414,-6.519704,51.669449,0.745663
0.020000,21.037457,6.839294,13.044698,4.094542,-5.493576,51.306387,0.794506
0.020000,21.092177,6.897761,13.124777,4.003971,-4.528557,48.250928,0.842472
0.020000,21.143116,6.957638,13.203389,3.930615,-3.667806,43.037587,0.889184
0.020000,21.190528,7.018860,13.280824,3.871734,-2.944047,36.187926,0.934327
0.020000,21.234636,7.081344,13.357308,3.824216,-2.375907,28.406981,0.977654
0.020000,21.275634,7.144979,13.433006,3.784880,-1.966761,20.457307,1.018985
0.020000,21.313689,7.209624,13.508021,3.750748,-1.706603,13.007911,1.058207
0.020000,21.348952,7.275117,13.582404,3.719136,-1.580611,6.299588,1.095265
0.020000,21.381559,7.341275,13.656161,3.687851,-1.564239,0.818601,1.130152
0.020000,21.411642,7.407900,13.729262,3.655061,-1.639508,-3.763429,1.162901
0.020000,21.439325,7.474787,13.801651,3.619480,-1.779043,-6.976757,1.193573
0.020000,21.464733,7.541729,13.873254,3.580111,-1.968472,-9.471431,1.222249
0.020000,21.487989,7.608525,13.943982,3.536424,-2.184329,-10.792863,1.249025
0.020000,21.509214,7.674976,14.013740,3.487894,-2.426515,-12.109324,1.274005
0.020000,21.528530,7.740896,14.082432,3.434616,-2.663927,-11.870582,1.297295
0.020000,21.546056,7.806109,14.149959,3.376349,-2.913329,-12.470122,1.319001
0.020000,21.561911,7.870453,14.216228,3.313439,-3.145518,-11.609449,1.339226
0.020000,21.576209,7.933777,14.281146,3.245883,-3.377799,-11.614033,1.358071
0.020000,21.589062,7.995943,14.344627,3.174073,-3.590501,-10.635076,1.375629
0.020000,21.600577,8.056827,14.406590,3.098135,-3.796866,-10.318291,1.391988
0.020000,21.610858,8.116316,14.466960,3.018529,-3.980291,-9.171227,1.407233
0.020000,21.620003,8.174304,14.525666,2.935269,-4.163030,-9.136950,1.421439
0.020000,21.628106,8.230701,14.582641,2.848780,-4.324459,-8.071431,1.434675
0.020000,21.635255,8.285425,14.637831,2.759463,-4.465850,-7.069558,1.447009
0.020000,21.641536,8.338400,14.691177,2.667297,-4.608263,-7.120681,1.458498
0.020000,21.647027,8.389561,14.742632,2.572760,-4.726871,-5.930357,1.469198
0.020000,21.651802,8.438846,14.792147,2.475756,-4.850188,-6.165870,1.479157
0.020000,21.655932,8.486203,14.839684,2.376867,-4.944450,-4.713123,1.488422
0.020000,21.659481,8.531582,14.885201,2.275847,-5.051005,-5.327748,1.497034
0.020000,21.662510,8.574943,14.928668,2.173344,-5.125171,-3.708305,1.505030
0.020000,21.665076,8.616247,14.970051,2.069170,-5.208689,-4.175852,1.512444
0.020000,21.667231,8.655461,15.009325,1.963685,-5.274256,-3.278394,1.519308
0.020000,21.669024,8.692550,15.046458,1.856635,-5.352472,-3.910780,1.525650
0.020000,21.670500,8.727493,15.081431,1.748671,-5.398229,-2.287848,1.531495
0.020000,21.671701,8.760262,15.114223,1.639580,-5.454538,-2.815437,1.536866
0.020000,21.672663,8.790836,15.144812,1.529462,-5.505913,-2.568781,1.541784
0.020000,21.673422,8.819198,15.173183,1.418568,-5.544683,-1.938499,1.546268
0.020000,21.674010,8.845329,15.199322,1.306921,-5.582371,-1.884382,1.550334
0.020000,21.674455,8.869216,15.223213,1.194560,-5.618056,-1.784269,1.553998
0.020000,21.674783,8.890845,15.244844,1.081535,-5.651210,-1.657676,1.557273
0.020000,21.675016,8.910203,15.264204,0.968012,-5.676179,-1.248444,1.560170
0.020000,21.675176,8.927285,15.281286,0.854088,-5.696183,-1.000225,1.562700
0.020000,21.675280,8.942076,15.296078,0.739587,-5.725056,-1.443637,1.564872
0.020000,21.675343,8.954576,15.308577,0.624997,-5.729474,-0.220899,1.566693
0.020000,21.675377,8.964773,15.318774,0.509847,-5.757505,-1.401579,1.568169
0.020000,21.675393,8.972665,15.326667,0.394608,-5.761979,-0.223656,1.569306
0.020000,21.675399,8.978247,15.332249,0.279106,-5.775102,-0.656190,1.570108
0.020000,21.675401,8.981520,15.335522,0.163666,-5.771989,0.155693,1.570576
0.020000,21.675401,8.982819,15.336821,0.064950,-4.935818,41.808509,1.570762
0.020000,21.675401,8.983059,15.337061,0.012007,-2.647135,114.434151,1.570796
0.020000,21.675401,8.983059,15.337061,0.000000,-0.600346,102.339485,1.570796
