dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.903441,13.508977,0.000654,0.065409,3.270461,163.523047,3.152350
0.020000,17.903227,13.508974,0.000868,0.010718,-2.734538,-300.249967,3.152584
0.020000,17.901720,13.508957,0.002376,0.075365,3.232342,298.344041,3.153052
0.020000,17.893225,13.508857,0.010871,0.424751,17.469302,711.847991,3.153757
0.020000,17.881896,13.508714,0.022201,0.566515,7.088165,-519.056862,3.154700
0.020000,17.867729,13.508520,0.036369,0.708417,7.095102,0.346864,3.155885
0.020000,17.850721,13.508264,0.053380,0.850523,7.105324,0.511069,3.157317
0.020000,17.830867,13.507936,0.073237,0.992832,7.115461,0.506863,3.159000
0.020000,17.808161,13.507518,0.095946,1.135494,7.133057,0.879814,3.160940
0.020000,17.782598,13.506995,0.121514,1.278401,7.145371,0.615690,3.163145
0.020000,17.754170,13.506348,0.149950,1.421759,7.167878,1.125354,3.165622
0.020000,17.722871,13.505552,0.181259,1.565464,7.185262,0.869206,3.168382
0.020000,17.688691,13.504584,0.215452,1.709661,7.209886,1.231214,3.171433
0.020000,17.651621,13.503416,0.252541,1.854424,7.238142,1.412773,3.174788
0.020000,17.611651,13.502015,0.292536,1.999751,7.266343,1.410053,3.178460
0.020000,17.568769,13.500348,0.335450,2.145728,7.298850,1.625373,3.182463
0.020000,17.522961,13.498375,0.381300,2.292497,7.338428,1.978857,3.186814
0.020000,17.474216,13.496054,0.430100,2.440011,7.375688,1.863039,3.191529
0.020000,17.422518,13.493339,0.481870,2.588484,7.423674,2.399285,3.196629
0.020000,17.367851,13.490177,0.536628,2.737894,7.470525,2.342546,3.202135
0.020000,17.310200,13.486511,0.594396,2.888405,7.525521,2.749818,3.208070
0.020000,17.249544,13.482279,0.655199,3.040153,7.587403,3.094096,3.214462
0.020000,17.185866,13.477411,0.719063,3.193184,7.651541,3.206878,3.221339
0.020000,17.119145,13.471832,0.786017,3.347715,7.726574,3.751682,3.228733
0.020000,17.049359,13.465457,0.856094,3.503832,7.805814,3.961998,3.236680
0.020000,16.976485,13.458194,0.929328,3.661708,7.893823,4.400422,3.245217
0.020000,16.900500,13.449941,1.005760,3.821598,7.994481,5.032893,3.254388
0.020000,16.821379,13.440586,1.085432,3.983616,8.100900,5.320977,3.264239
0.020000,16.739097,13.430003,1.168392,4.147998,8.219101,5.910018,3.274824
0.020000,16.653627,13.418055,1.254693,4.315067,8.353491,6.719540,3.286199
0.020000,16.564944,13.404590,1.344393,4.484967,8.494997,7.075276,3.298427
0.020000,16.473022,13.389438,1.437555,4.658123,8.657798,8.140037,3.311579
0.020000,16.377838,13.372410,1.534251,4.834767,8.832199,8.720051,3.325731
0.020000,16.279369,13.353298,1.634557,5.015316,9.027421,9.761124,3.340968
0.020000,16.177598,13.331869,1.738559,5.200130,9.240736,10.665730,3.357383
0.020000,16.072513,13.307864,1.846351,5.389589,9.472938,11.610118,3.375079
0.020000,15.964109,13.280995,1.958036,5.584225,9.731776,12.941892,3.394167
0.020000,15.852392,13.250940,2.073724,5.784420,10.009745,13.898441,3.414768
0.020000,15.737388,13.217344,2.193535,5.990554,10.306703,14.847913,3.437014
0.020000,15.619139,13.179810,2.317599,6.203168,10.630730,16.201349,3.461045
0.020000,15.497717,13.137902,2.446049,6.422531,10.968134,16.870186,3.487009
0.020000,15.373230,13.091139,2.579030,6.649030,11.324939,17.840260,3.515061
0.020000,15.245835,13.038994,2.716684,6.882688,11.682934,17.899756,3.545358
0.020000,15.115749,12.980901,2.859151,7.123379,12.034550,17.580781,3.578053
0.020000,14.983266,12.916256,3.006565,7.370692,12.365614,16.553211,3.613291
0.020000,14.848772,12.844427,3.159038,7.623668,12.648806,14.159593,3.651197
0.020000,14.712763,12.764771,3.316656,7.880894,12.861289,10.624141,3.691862
0.020000,14.575866,12.676660,3.479458,8.140086,12.959642,4.917654,3.735330
0.020000,14.438845,12.579509,3.647425,8.398342,12.912793,-2.342413,3.781582
0.020000,14.302610,12.472822,3.820463,8.651909,12.678338,-11.722793,3.830514
0.020000,14.168206,12.356232,3.998389,8.896299,12.219500,-22.941887,3.881926
0.020000,14.036792,12.229549,4.180922,9.126644,11.517260,-35.112012,3.935513
0.020000,13.909594,12.092800,4.367682,9.338022,10.568888,-47.418598,3.990859
0.020000,13.787847,11.946254,4.558203,9.526026,9.400208,-58.433999,4.047455
0.020000,13.672724,11.790419,4.751950,9.687357,8.066549,-66.682955,4.104717
0.020000,13.565264,11.626019,4.948356,9.820290,6.646630,-70.995945,4.162027
0.020000,13.466311,11.453944,5.146854,9.924905,5.230738,-70.794593,4.218764
0.020000,13.376476,11.275183,5.346918,10.003219,3.915748,-65.749513,4.274355
0.020000,13.296123,11.090755,5.548090,10.058584,2.768242,-57.375272,4.328298
0.020000,13.225383,10.901642,5.750001,10.095566,1.849066,-45.958798,4.380191
0.020000,13.164183,10.708738,5.952380,10.118931,1.168272,-34.039730,4.429739
0.020000,13.112291,10.512823,6.155050,10.133532,0.730059,-21.910637,4.476748
0.020000,13.069360,10.314545,6.357923,10.143627,0.504735,-11.266175,4.521121
0.020000,13.034969,10.114422,6.560980,10.152849,0.461106,-2.181467,4.562839
0.020000,13.008662,9.912850,6.764261,10.164058,0.560457,4.967563,4.601944
0.020000,12.989970,9.710128,6.967843,10.179108,0.752481,9.601167,4.638523
0.020000,12.978434,9.506460,7.171837,10.199707,1.029960,13.873964,4.672694
0.020000,12.973617,9.301989,7.376366,10.226404,1.334856,15.244806,4.704594
0.020000,12.975109,9.096796,7.581564,10.259915,1.675554,17.034899,4.734368
0.020000,12.982533,8.890927,7.787567,10.300164,2.012419,16.843243,4.762166
0.020000,12.994839,8.692981,7.985894,9.916363,-19.190005,-1060.121204,4.786040
0.020000,13.012720,8.485302,8.194342,10.422387,25.301190,2224.559774,4.810795
0.020000,13.036512,8.273400,8.407576,10.661691,11.965195,-666.799765,4.837917
0.020000,13.067027,8.057250,8.625869,10.914650,12.647920,34.136271,4.867706
0.020000,13.105199,7.836875,8.849526,11.182856,13.410313,38.119630,4.900495
0.020000,13.152106,7.612363,9.078885,11.467946,14.254501,42.209428,4.936653
0.020000,13.208979,7.383908,9.314313,11.771404,15.172908,45.920332,4.976580
