dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.657703,10.223585,8.074597,10.285694,6.551397,0.000000,0.111727
0.020000,9.862703,10.247311,8.280966,10.351208,3.275699,-163.784932,0.118757
0.020000,10.067893,10.272545,8.487703,10.322472,-1.436803,-235.625094,0.126005
0.020000,10.271674,10.299123,8.693210,10.228222,-4.712502,-163.784932,0.133413
0.020000,10.473019,10.326914,8.896464,10.097194,-6.551397,-91.944771,0.140937
0.020000,10.671554,10.355850,9.097098,9.966166,-6.551397,0.000000,0.148554
0.020000,10.867272,10.385909,9.295111,9.835138,-6.551397,0.000000,0.156256
0.020000,11.060164,10.417063,9.490503,9.704110,-6.551397,0.000000,0.164033
0.020000,11.250223,10.449286,9.683275,9.573082,-6.551397,0.000000,0.171876
0.020000,11.437443,10.482544,9.873426,9.442054,-6.551397,0.000000,0.179775
0.020000,11.621817,10.516807,10.060957,9.311026,-6.551397,-0.000000,0.187721
0.020000,11.803339,10.552038,10.245867,9.179998,-6.551397,0.000000,0.195706
0.020000,11.982006,10.588200,10.428157,9.048970,-6.551397,0.000000,0.203721
0.020000,12.157812,10.625254,10.607826,8.917942,-6.551397,0.000000,0.211756
0.020000,12.330754,10.663160,10.784875,8.786914,-6.551397,0.000000,0.219804
0.020000,12.500831,10.701875,10.959303,8.655886,-6.551397,0.000000,0.227855
0.020000,12.668040,10.741355,11.131110,8.524858,-6.551397,0.000000,0.235902
0.020000,12.832381,10.781557,11.300297,8.393830,-6.551397,-0.000000,0.243935
0.020000,12.993854,10.822432,11.466864,8.262802,-6.551397,0.000000,0.251949
0.020000,13.152459,10.863935,11.630809,8.131774,-6.551397,-0.000000,0.259934
0.020000,13.308199,10.906016,11.792135,8.000747,-6.551397,0.000000,0.267883
0.020000,13.461075,10.948627,11.950839,7.869719,-6.551397,0.000000,0.275789
0.020000,13.611093,10.991718,12.106923,7.738691,-6.551397,-0.000000,0.283645
0.020000,13.758256,11.035239,12.260387,7.607663,-6.551397,0.000000,0.291444
0.020000,13.902569,11.079139,12.411230,7.476635,-6.551397,0.000000,0.299180
0.020000,14.044038,11.123368,12.559452,7.345607,-6.551397,-0.000000,0.306847
0.020000,14.182671,11.167873,12.705054,7.214579,-6.551397,0.000000,0.314438
0.020000,14.318475,11.212604,12.848035,7.083551,-6.551397,-0.000000,0.321948
0.020000,14.451458,11.257510,12.988396,6.952523,-6.551397,0.000000,0.329371
0.020000,14.581630,11.302538,13.126136,6.821495,-6.551397,0.000000,0.336703
0.020000,14.705551,11.347022,13.261256,6.690467,-6.551397,-0.000000,0.359769
0.020000,14.828744,11.395787,13.393755,6.559439,-6.551397,0.000000,0.393393
0.020000,14.947945,11.447344,13.523633,6.428411,-6.551397,0.000000,0.422402
0.020000,15.063348,11.500972,13.650891,6.297383,-6.551397,-0.000000,0.446993
0.020000,15.175166,11.556025,13.775529,6.166355,-6.551397,0.000000,0.467405
0.020000,15.283621,11.611929,13.897546,6.035327,-6.551397,0.000000,0.483900
0.020000,15.388934,11.668181,14.016942,5.904299,-6.551397,0.000000,0.496739
0.020000,15.491318,11.724342,14.133718,5.773271,-6.551397,-0.000000,0.506177
0.020000,15.590971,11.780026,14.247873,5.642244,-6.551397,0.000000,0.512452
0.020000,15.688074,11.834897,14.359407,5.511216,-6.551397,0.000000,0.515788
0.020000,15.782791,11.888665,14.468321,5.380188,-6.551397,-0.000000,0.516393
0.020000,15.875264,11.941077,14.574615,5.249160,-6.551397,0.000000,0.514457
0.020000,15.965617,11.991914,14.678288,5.118132,-6.551397,-0.000000,0.510159
