dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.345872,10.922082,5.742864,8.427978,5.912724,-1.065872,0.046191
0.020000,7.516585,10.930404,5.913781,8.545804,5.891310,-1.070689,0.051265
0.020000,7.689597,10.939744,6.087045,8.663201,5.869819,-1.074587,0.056636
0.020000,7.864890,10.950178,6.262648,8.780168,5.848351,-1.073376,0.062314
0.020000,8.042445,10.961788,6.440582,8.896706,5.826942,-1.070459,0.068307
0.020000,8.222242,10.974655,6.620838,9.012821,5.805736,-1.060303,0.074626
0.020000,8.404258,10.988869,6.803409,9.128516,5.784758,-1.048908,0.081279
0.020000,8.588471,11.004519,6.988285,9.243800,5.764164,-1.029659,0.088275
0.020000,8.774854,11.021701,7.175458,9.358681,5.744058,-1.005326,0.095623
0.020000,8.963381,11.040513,7.364922,9.473172,5.724587,-0.973530,0.103332
0.020000,9.154023,11.061057,7.556668,9.587289,5.705804,-0.939173,0.111410
0.020000,9.346749,11.083439,7.750689,9.701049,5.688030,-0.888677,0.119864
0.020000,9.541525,11.107767,7.946978,9.814479,5.671515,-0.825753,0.128702
0.020000,9.737694,11.134068,8.144902,9.896201,4.086081,-79.271715,0.137901
0.020000,9.933706,11.162214,8.342925,9.901155,0.247681,-191.919988,0.147389
0.020000,10.128028,11.192024,8.539520,9.829751,-3.570162,-190.892145,0.157088
0.020000,10.319688,11.223345,8.733723,9.710113,-5.981906,-120.587232,0.166935
0.020000,10.508341,11.256097,8.925197,9.573730,-6.819190,-41.864159,0.176900
0.020000,10.693987,11.290246,9.113958,9.438048,-6.784057,1.756639,0.186966
0.020000,10.876629,11.325755,9.300020,9.303073,-6.748793,1.763195,0.197119
0.020000,11.056268,11.362584,9.483395,9.168780,-6.714611,1.709083,0.207343
0.020000,11.232908,11.400690,9.664099,9.035181,-6.679970,1.732047,0.217624
0.020000,11.390057,11.436811,9.825346,8.062368,-48.640666,-2098.034770,0.238949
0.020000,11.544842,11.476792,9.985211,7.993247,-3.456016,2259.232469,0.266241
0.020000,11.698006,11.520659,10.144532,7.966067,-1.359003,104.850645,0.291268
0.020000,11.849544,11.568006,10.303295,7.938129,-1.396930,-1.896308,0.314047
0.020000,11.999454,11.618436,10.461461,7.908285,-1.492159,-4.761496,0.334619
0.020000,12.147740,11.671559,10.618974,7.875687,-1.629913,-6.887690,0.353044
0.020000,12.294407,11.726997,10.775769,7.839739,-1.797412,-8.374960,0.369396
0.020000,12.439468,11.784387,10.931770,7.800052,-1.984343,-9.346540,0.383755
0.020000,12.582940,11.843383,11.086899,7.756417,-2.181741,-9.869903,0.396208
0.020000,12.724844,11.903659,11.241074,7.708744,-2.383687,-10.097262,0.406843
0.020000,12.865205,11.964903,11.394214,7.657047,-2.584849,-10.058115,0.415747
0.020000,13.004051,12.026825,11.546242,7.601402,-2.782234,-9.869263,0.423007
0.020000,13.141410,12.089154,11.697081,7.541932,-2.973490,-9.562789,0.428706
0.020000,13.277311,12.151634,11.846657,7.478788,-3.157207,-9.185842,0.432924
0.020000,13.411783,12.214030,11.994899,7.412129,-3.332941,-8.786716,0.435737
0.020000,13.544851,12.276122,12.141742,7.342120,-3.500470,-8.376433,0.437220
0.020000,13.676541,12.337706,12.287120,7.268917,-3.660127,-7.982883,0.437441
0.020000,13.806873,12.398595,12.430974,7.192668,-3.812441,-7.615658,0.436467
0.020000,13.935863,12.458615,12.573244,7.113506,-3.958129,-7.284432,0.434362
0.020000,14.063523,12.517606,12.713875,7.031545,-4.098048,-6.995935,0.431186
0.020000,14.189860,12.575421,12.852812,6.946886,-4.232921,-6.743642,0.426999
0.020000,14.314875,12.631927,12.990005,6.859611,-4.363771,-6.542511,0.421857
0.020000,14.438563,12.687002,13.125400,6.769781,-4.491505,-6.386691,0.415816
0.020000,14.560913,12.740536,13.258949,6.677448,-4.616626,-6.256070,0.408931
0.020000,14.681907,12.792430,13.390602,6.582648,-4.740041,-6.170762,0.401256
0.020000,14.801521,12.842596,13.520310,6.485396,-4.862569,-6.126355,0.392844
0.020000,14.919724,12.890958,13.648024,6.385712,-4.984198,-6.081475,0.383748
0.020000,15.036480,12.937450,13.773696,6.283594,-5.105932,-6.086708,0.374022
0.020000,15.151746,12.982015,13.897277,6.179043,-5.227521,-6.079438,0.363718
0.020000,15.265472,13.024609,14.018718,6.072052,-5.349567,-6.102322,0.352889
0.020000,15.377605,13.065197,14.137970,5.962615,-5.471819,-6.112567,0.341590
0.020000,15.488084,13.103755,14.254985,5.850729,-5.594342,-6.126185,0.329873
0.020000,15.596847,13.140267,14.369713,5.736391,-5.716854,-6.125557,0.317792
0.020000,15.703826,13.174728,14.482105,5.619608,-5.839162,-6.115398,0.305401
0.020000,15.808949,13.207145,14.592113,5.500393,-5.960779,-6.080876,0.292752
0.020000,15.912143,13.237532,14.699688,5.378767,-6.081268,-6.024459,0.279897
0.020000,16.013334,13.265911,14.804783,5.254763,-6.200224,-5.947797,0.266890
0.020000,16.112446,13.292316,14.907352,5.128425,-6.316915,-5.834546,0.253781
0.020000,16.209401,13.316787,15.007348,4.999805,-6.430981,-5.703283,0.240619
0.020000,16.304125,13.339373,15.104727,4.868975,-6.541500,-5.525981,0.227453
0.020000,16.396543,13.360128,15.199447,4.735999,-6.648776,-5.363772,0.214330
0.020000,16.486583,13.379116,15.291467,4.600981,-6.750920,-5.107217,0.201294
0.020000,16.574173,13.396403,15.380747,4.464007,-6.848686,-4.888272,0.188389
0.020000,16.659247,13.412063,15.467251,4.325178,-6.941440,-4.637740,0.175653
0.020000,16.741741,13.426174,15.550943,4.184598,-7.029044,-4.380158,0.163126
0.020000,16.821595,13.438815,15.631791,4.042410,-7.109354,-4.015542,0.150843
0.020000,16.898752,13.450070,15.709765,3.898687,-7.186154,-3.840005,0.138837
0.020000,16.973161,13.460025,15.784836,3.753581,-7.255340,-3.459252,0.127138
0.020000,17.044773,13.468766,15.856980,3.607200,-7.319044,-3.185231,0.115775
0.020000,17.113546,13.476382,15.926174,3.459668,-7.376610,-2.878310,0.104772
0.020000,17.179440,13.482958,15.992395,3.311056,-7.430553,-2.697114,0.094152
0.020000,17.242420,13.488581,16.055626,3.161540,-7.475808,-2.262746,0.083937
0.020000,17.302456,13.493336,16.115849,3.011164,-7.518793,-2.149290,0.074143
0.020000,17.359519,13.497307,16.173050,2.860069,-7.554750,-1.797818,0.064788
0.020000,17.413587,13.500573,16.227217,2.708319,-7.587510,-1.638007,0.055885
0.020000,17.464639,13.503214,16.278337,2.556010,-7.615455,-1.397233,0.047447
0.020000,17.512658,13.505302,16.326401,2.403217,-7.639674,-1.210975,0.039483
0.020000,17.557630,13.506910,16.371402,2.250031,-7.659275,-0.980047,0.032004
0.020000,17.599542,13.508106,16.413331,2.096451,-7.679028,-0.987636,0.025017
0.020000,17.638384,13.508952,16.452183,1.942601,-7.692502,-0.673715,0.018527
0.020000,17.674151,13.509507,16.487953,1.788518,-7.704137,-0.581747,0.012541
0.020000,17.706833,13.509828,16.520638,1.634226,-7.714617,-0.523993,0.007063
0.020000,17.736428,13.509963,16.550233,1.479753,-7.723603,-0.449331,0.002096
0.020000,17.762932,13.509960,16.576737,1.325191,-7.728111,-0.225391,6.280828
0.020000,17.786342,13.509858,16.600146,1.170485,-7.735298,-0.359356,6.276892
0.020000,17.806656,13.509696,16.620461,1.015739,-7.737292,-0.099666,6.273474
0.020000,17.823872,13.509504,16.637679,0.860892,-7.742363,-0.253583,6.270575
0.020000,17.837992,13.509309,16.651799,0.706023,-7.743477,-0.055660,6.268197
0.020000,17.849012,13.509134,16.662822,0.551109,-7.745673,-0.109821,6.266340
0.020000,17.856935,13.508995,16.670745,0.396182,-7.746379,-0.035295,6.265005
0.020000,17.861758,13.508905,16.675570,0.241218,-7.748171,-0.089598,6.264192
0.020000,17.863827,13.508865,16.677639,0.103459,-6.887939,43.011603,6.263843
0.020000,17.864258,13.508857,16.678070,0.021573,-4.094339,139.679966,6.263770
0.020000,17.864258,13.508857,16.678070,0.000000,-1.078631,150.785401,6.263770
