dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.518002,12.791844,14.194712,5.380630,-1.138386,-20.428163,0.510159
0.020000,15.611541,12.843809,14.301716,5.350186,-1.522205,-19.190958,0.503666
0.020000,15.704805,12.894708,14.407965,5.312437,-1.887411,-18.260289,0.495138
0.020000,15.797756,12.944298,14.513317,5.267637,-2.240000,-17.629465,0.484729
0.020000,15.890344,12.992360,14.617636,5.215934,-2.585163,-17.258160,0.472588
0.020000,15.982499,13.038693,14.720784,5.157375,-2.927970,-17.140308,0.458866
0.020000,16.074136,13.083120,14.822622,5.091935,-3.271999,-17.201473,0.443713
0.020000,16.165152,13.125482,14.923013,5.019530,-3.620235,-17.411804,0.427281
0.020000,16.255421,13.165644,15.021814,4.940052,-3.973913,-17.683905,0.409723
0.020000,16.344805,13.203494,15.118882,4.853379,-4.333652,-17.986957,0.391198
0.020000,16.433146,13.238945,15.214070,4.759408,-4.698534,-18.244082,0.371864
0.020000,16.520271,13.271934,15.307231,4.658078,-5.066518,-18.399198,0.351883
0.020000,16.605997,13.302425,15.398219,4.549384,-5.434692,-18.408726,0.331413
0.020000,16.690134,13.330408,15.486887,4.433396,-5.799397,-18.235244,0.310616
0.020000,16.772484,13.355899,15.573092,4.310269,-6.156356,-17.847912,0.289646
0.020000,16.852851,13.378940,15.656697,4.180235,-6.501664,-17.265428,0.268655
0.020000,16.931042,13.399595,15.737570,4.043630,-6.830251,-16.429359,0.247785
0.020000,17.006868,13.417951,15.815586,3.900844,-7.139345,-15.454667,0.227172
0.020000,17.080154,13.434115,15.890633,3.752340,-7.425179,-14.291735,0.206941
0.020000,17.150733,13.448209,15.962606,3.598637,-7.685147,-12.998367,0.187204
0.020000,17.218455,13.460369,16.031411,3.440269,-7.918403,-11.662808,0.168064
0.020000,17.283186,13.470739,16.096967,3.277800,-8.123461,-10.252921,0.149610
0.020000,17.344806,13.479471,16.159203,3.111764,-8.301787,-8.916301,0.131920
0.020000,17.403211,13.486721,16.218057,2.942701,-8.453137,-7.567479,0.115060
0.020000,17.458317,13.492645,16.273479,2.771127,-8.578728,-6.279547,0.099085
0.020000,17.510049,13.497395,16.325429,2.597503,-8.681197,-5.123458,0.084039
0.020000,17.558350,13.501122,16.373874,2.422232,-8.763530,-4.116638,0.069959
0.020000,17.603173,13.503968,16.418787,2.245677,-8.827767,-3.211881,0.056872
0.020000,17.644483,13.506070,16.460151,2.068172,-8.875223,-2.372769,0.044800
0.020000,17.682254,13.507554,16.497951,1.890012,-8.908013,-1.639524,0.033756
0.020000,17.716467,13.508538,16.532178,1.711338,-8.933681,-1.283409,0.023751
0.020000,17.747110,13.509129,16.562826,1.532413,-8.946285,-0.630178,0.014791
0.020000,17.774174,13.509422,16.589892,1.353308,-8.955255,-0.448480,0.006881
0.020000,17.797657,13.509503,16.613376,1.174176,-8.956569,-0.065746,0.000020
0.020000,17.817558,13.509446,16.633276,0.995032,-8.957213,-0.032186,6.277394
0.020000,17.833877,13.509312,16.649596,0.815969,-8.953162,0.202576,6.272631
0.020000,17.846615,13.509154,16.662335,0.636944,-8.951220,0.097089,6.268915
0.020000,17.855774,13.509011,16.671496,0.458041,-8.945171,0.302434,6.266244
0.020000,17.861357,13.508912,16.677079,0.279181,-8.942981,0.109513,6.264616
0.020000,17.863757,13.508867,16.679479,0.119989,-7.959597,49.169203,6.263917
0.020000,17.864258,13.508857,16.679981,0.025099,-4.744509,160.754383,6.263770
0.020000,17.864258,13.508857,16.679981,0.000000,-1.254960,174.477436,6.263770
